proposer1,proposer2,collaboration_score
강유정,김재원,154.00
강유정,김정재,154.00
강유정,김정호,154.00
강유정,김종민,154.00
강유정,김종양,154.00
강유정,김주영,154.00
강유정,김준혁,154.00
강유정,김준형,154.00
강유정,김태년,154.00
강유정,김태선,154.00
강유정,김태호,154.00
강유정,김한규,154.00
강유정,김현,154.00
강유정,김현정,154.00
강유정,김형동,154.00
강유정,김희정,154.00
강유정,나경원,154.00
강유정,남인순,154.00
강유정,노종면,154.00
강유정,맹성규,154.00
강유정,모경종,154.00
강유정,문금주,154.00
강유정,문대림,154.00
강유정,문정복,154.00
강유정,문진석,154.00
이정문,강경숙,103.00
이정문,강대식,103.00
이정문,강득구,103.00
이정문,강명구,103.00
이정문,강민국,103.00
이정문,강선영,103.00
이정문,강선우,103.00
이정문,강승규,103.00
이정문,강유정,103.00
이정문,강준현,103.00
이정문,강훈식,103.00
이정문,고동진,103.00
이정문,고민정,103.00
이정문,곽규택,103.00
이정문,곽상언,103.00
이정문,구자근,103.00
이정문,권성동,103.00
이정문,권영세,103.00
이정문,권영진,103.00
이정문,권칠승,103.00
이정문,권향엽,103.00
이정문,김건,103.00
이정문,김교흥,103.00
이정문,김기웅,103.00
이정문,김기표,103.00
이정문,김기현,103.00
이정문,김남근,103.00
이정문,김남희,103.00
이정문,김대식,103.00
이정문,김도읍,103.00
이정문,김동아,103.00
이정문,김문수,103.00
이정문,김미애,103.00
이정문,김민석,103.00
이정문,김민전,103.00
이정문,김병기,103.00
이정문,김병주,103.00
이정문,김상욱,103.00
이정문,김상훈,103.00
이정문,김석기,103.00
이정문,김선교,103.00
이정문,김선민,103.00
이정문,김성원,103.00
이정문,김성환,103.00
이정문,김성회,103.00
이정문,김소희,103.00
이정문,김승수,103.00
이정문,김승원,103.00
이정문,김영배,103.00
이정문,김영진,103.00
이정문,김영호,103.00
이정문,김영환,103.00
이정문,김예지,103.00
이정문,김용만,103.00
이정문,김용민,103.00
이정문,김용태,103.00
이정문,김우영,103.00
이정문,김원이,103.00
이정문,김위상,103.00
이정문,김윤,103.00
이정문,김윤덕,103.00
이정문,김은혜,103.00
이정문,김장겸,103.00
이정문,김재섭,103.00
이정문,김재원,103.00
이정문,김정재,103.00
이정문,김정호,103.00
이정문,김종민,103.00
이정문,김종양,103.00
이정문,김주영,103.00
이정문,김준혁,103.00
이정문,김준형,103.00
이정문,김태년,103.00
이정문,김태선,103.00
이정문,김태호,103.00
이정문,김한규,103.00
이정문,김현,103.00
이정문,김현정,103.00
이정문,김형동,103.00
이정문,김희정,103.00
이정문,나경원,103.00
이정문,남인순,103.00
이정문,노종면,103.00
이정문,맹성규,103.00
이정문,모경종,103.00
이정문,문금주,103.00
이정문,문대림,103.00
이정문,문정복,103.00
이정문,문진석,103.00
김영배,강경숙,210.00
김영배,강대식,234.00
김영배,강득구,354.00
김영배,강명구,210.00
김영배,강민국,210.00
김영배,강선영,210.00
김영배,강선우,354.00
김영배,강승규,234.00
김영배,강유정,210.00
김영배,강준현,330.00
김영배,강훈식,330.00
김영배,고동진,274.00
김영배,고민정,354.00
김영배,곽규택,234.00
김영배,곽상언,354.00
김영배,구자근,210.00
김영배,권성동,210.00
김영배,권영세,234.00
김영배,권영진,234.00
김영배,권칠승,394.00
김영배,권향엽,330.00
김영배,김건,210.00
김영배,김교흥,354.00
김영배,김기웅,234.00
김영배,김기표,354.00
김영배,김기현,234.00
김영배,김남근,354.00
김영배,김남희,354.00
김영배,김대식,234.00
김영배,김도읍,242.00
김영배,김동아,354.00
김영배,김문수,330.00
김영배,김미애,234.00
김영배,김민석,354.00
김영배,김민전,210.00
김영배,김병기,354.00
김영배,김병주,354.00
김영배,김상욱,234.00
김영배,김상훈,234.00
김영배,김석기,210.00
김영배,김선교,234.00
김영배,김선민,210.00
김영배,김성원,234.00
김영배,김성환,354.00
김영배,김성회,354.00
김영배,김소희,210.00
김영배,김승수,234.00
김영배,김승원,354.00
김영배,김영진,354.00
김영배,김영호,354.00
김영배,김영환,354.00
김영배,김예지,210.00
김영배,김용만,354.00
김영배,김용민,354.00
김영배,김용태,234.00
김영배,김우영,354.00
김영배,김원이,330.00
김영배,김위상,210.00
김영배,김윤,210.00
김영배,김윤덕,330.00
김영배,김은혜,234.00
김영배,김장겸,210.00
김영배,김재섭,234.00
김영배,김재원,210.00
김영배,김정재,218.00
김영배,김정호,330.00
김영배,김종민,210.00
김영배,김종양,210.00
김영배,김주영,362.00
김영배,김준혁,354.00
김영배,김준형,210.00
김영배,김태년,354.00
김영배,김태선,354.00
김영배,김태호,210.00
김영배,김한규,330.00
김영배,김현,354.00
김영배,김현정,354.00
김영배,김형동,210.00
김영배,김희정,242.00
김영배,나경원,234.00
김영배,남인순,354.00
김영배,노종면,354.00
김영배,맹성규,362.00
김영배,모경종,354.00
김영배,문금주,330.00
김영배,문대림,330.00
김영배,문정복,354.00
김영배,문진석,330.00
이종배,강경숙,76.00
이종배,강대식,76.00
이종배,강득구,76.00
이종배,강명구,76.00
이종배,강민국,76.00
이종배,강선영,76.00
이종배,강선우,76.00
이종배,강승규,76.00
이종배,강유정,76.00
이종배,강준현,76.00
이종배,강훈식,76.00
이종배,고동진,76.00
이종배,고민정,76.00
이종배,곽규택,76.00
이종배,곽상언,76.00
이종배,구자근,76.00
이종배,권성동,76.00
이종배,권영세,76.00
이종배,권영진,76.00
이종배,권칠승,76.00
이종배,권향엽,76.00
이종배,김건,76.00
이종배,김교흥,76.00
이종배,김기웅,76.00
이종배,김기표,76.00
이종배,김기현,76.00
이종배,김남근,76.00
이종배,김남희,76.00
이종배,김대식,76.00
이종배,김도읍,76.00
이종배,김동아,76.00
이종배,김문수,76.00
이종배,김미애,76.00
이종배,김민석,76.00
이종배,김민전,76.00
이종배,김병기,76.00
이종배,김병주,76.00
이종배,김상욱,76.00
이종배,김상훈,76.00
이종배,김석기,76.00
이종배,김선교,76.00
이종배,김선민,76.00
이종배,김성원,76.00
이종배,김성환,76.00
이종배,김성회,76.00
이종배,김소희,76.00
이종배,김승수,76.00
이종배,김승원,76.00
이종배,김영배,76.00
이종배,김영진,76.00
이종배,김영호,76.00
이종배,김영환,76.00
이종배,김예지,76.00
이종배,김용만,76.00
이종배,김용민,76.00
이종배,김용태,76.00
이종배,김우영,76.00
이종배,김원이,76.00
이종배,김위상,76.00
이종배,김윤,76.00
이종배,김윤덕,76.00
이종배,김은혜,76.00
이종배,김장겸,76.00
이종배,김재섭,76.00
이종배,김재원,76.00
이종배,김정재,76.00
이종배,김정호,76.00
이종배,김종민,76.00
이종배,김종양,76.00
이종배,김주영,76.00
이종배,김준혁,76.00
이종배,김준형,76.00
이종배,김태년,76.00
이종배,김태선,76.00
이종배,김태호,76.00
이종배,김한규,76.00
이종배,김현,76.00
이종배,김현정,76.00
이종배,김형동,76.00
이종배,김희정,76.00
이종배,나경원,76.00
이종배,남인순,76.00
이종배,노종면,76.00
이종배,맹성규,76.00
이종배,모경종,76.00
이종배,문금주,76.00
이종배,문대림,76.00
이종배,문정복,76.00
이종배,문진석,76.00
송옥주,강경숙,181.00
송옥주,강대식,181.00
송옥주,강득구,181.00
송옥주,강명구,181.00
송옥주,강민국,181.00
송옥주,강선영,181.00
송옥주,강선우,181.00
송옥주,강승규,181.00
송옥주,강유정,181.00
송옥주,강준현,181.00
송옥주,강훈식,181.00
송옥주,고동진,181.00
송옥주,고민정,181.00
송옥주,곽규택,181.00
송옥주,곽상언,181.00
송옥주,구자근,181.00
송옥주,권성동,181.00
송옥주,권영세,181.00
송옥주,권영진,181.00
송옥주,권칠승,181.00
송옥주,권향엽,181.00
송옥주,김건,181.00
송옥주,김교흥,181.00
송옥주,김기웅,181.00
송옥주,김기표,181.00
송옥주,김기현,181.00
송옥주,김남근,181.00
송옥주,김남희,181.00
송옥주,김대식,181.00
송옥주,김도읍,181.00
송옥주,김동아,181.00
송옥주,김문수,181.00
송옥주,김미애,181.00
송옥주,김민석,181.00
송옥주,김민전,181.00
송옥주,김병기,181.00
송옥주,김병주,181.00
송옥주,김상욱,181.00
송옥주,김상훈,181.00
송옥주,김석기,181.00
송옥주,김선교,181.00
송옥주,김선민,181.00
송옥주,김성원,181.00
송옥주,김성환,181.00
송옥주,김성회,181.00
송옥주,김소희,181.00
송옥주,김승수,181.00
송옥주,김승원,181.00
송옥주,김영배,181.00
송옥주,김영진,181.00
송옥주,김영호,181.00
송옥주,김영환,181.00
송옥주,김예지,181.00
송옥주,김용만,181.00
송옥주,김용민,181.00
송옥주,김용태,181.00
송옥주,김우영,181.00
송옥주,김원이,181.00
송옥주,김위상,181.00
송옥주,김윤,181.00
송옥주,김윤덕,181.00
송옥주,김은혜,181.00
송옥주,김장겸,181.00
송옥주,김재섭,181.00
송옥주,김재원,181.00
송옥주,김정재,181.00
송옥주,김정호,181.00
송옥주,김종민,181.00
송옥주,김종양,181.00
송옥주,김주영,181.00
송옥주,김준혁,181.00
송옥주,김준형,181.00
송옥주,김태년,181.00
송옥주,김태선,181.00
송옥주,김태호,181.00
송옥주,김한규,181.00
송옥주,김현,181.00
송옥주,김현정,181.00
송옥주,김형동,181.00
송옥주,김희정,181.00
송옥주,나경원,181.00
송옥주,남인순,181.00
송옥주,노종면,181.00
송옥주,맹성규,181.00
송옥주,모경종,181.00
송옥주,문금주,181.00
송옥주,문대림,181.00
송옥주,문정복,181.00
송옥주,문진석,181.00
조경태,강경숙,33.00
조경태,강대식,33.00
조경태,강득구,33.00
조경태,강명구,33.00
조경태,강민국,33.00
조경태,강선영,33.00
조경태,강선우,33.00
조경태,강승규,33.00
조경태,강유정,33.00
조경태,강준현,33.00
조경태,강훈식,33.00
조경태,고동진,33.00
조경태,고민정,33.00
조경태,곽규택,33.00
조경태,곽상언,33.00
조경태,구자근,33.00
조경태,권성동,33.00
조경태,권영세,33.00
조경태,권영진,33.00
조경태,권칠승,33.00
조경태,권향엽,33.00
조경태,김건,33.00
조경태,김교흥,33.00
조경태,김기웅,33.00
조경태,김기표,33.00
조경태,김기현,33.00
조경태,김남근,33.00
조경태,김남희,33.00
조경태,김대식,33.00
조경태,김도읍,33.00
조경태,김동아,33.00
조경태,김문수,33.00
조경태,김미애,33.00
조경태,김민석,33.00
조경태,김민전,33.00
조경태,김병기,33.00
조경태,김병주,33.00
조경태,김상욱,33.00
조경태,김상훈,33.00
조경태,김석기,33.00
조경태,김선교,33.00
조경태,김선민,33.00
조경태,김성원,33.00
조경태,김성환,33.00
조경태,김성회,33.00
조경태,김소희,33.00
조경태,김승수,33.00
조경태,김승원,33.00
조경태,김영배,33.00
조경태,김영진,33.00
조경태,김영호,33.00
조경태,김영환,33.00
조경태,김예지,33.00
조경태,김용만,33.00
조경태,김용민,33.00
조경태,김용태,33.00
조경태,김우영,33.00
조경태,김원이,33.00
조경태,김위상,33.00
조경태,김윤,33.00
조경태,김윤덕,33.00
조경태,김은혜,33.00
조경태,김장겸,33.00
조경태,김재섭,33.00
조경태,김재원,33.00
조경태,김정재,33.00
조경태,김정호,33.00
조경태,김종민,33.00
조경태,김종양,33.00
조경태,김주영,33.00
조경태,김준혁,33.00
조경태,김준형,33.00
조경태,김태년,33.00
조경태,김태선,33.00
조경태,김태호,33.00
조경태,김한규,33.00
조경태,김현,33.00
조경태,김현정,33.00
조경태,김형동,33.00
조경태,김희정,33.00
조경태,나경원,33.00
조경태,남인순,33.00
조경태,노종면,33.00
조경태,맹성규,33.00
조경태,모경종,33.00
조경태,문금주,33.00
조경태,문대림,33.00
조경태,문정복,33.00
조경태,문진석,33.00
박정,강경숙,198.00
박정,강대식,198.00
박정,강득구,198.00
박정,강명구,198.00
박정,강민국,198.00
박정,강선영,198.00
박정,강선우,198.00
박정,강승규,198.00
박정,강유정,198.00
박정,강준현,198.00
박정,강훈식,198.00
박정,고동진,198.00
박정,고민정,198.00
박정,곽규택,198.00
박정,곽상언,198.00
박정,구자근,198.00
박정,권성동,198.00
박정,권영세,198.00
박정,권영진,198.00
박정,권칠승,198.00
박정,권향엽,198.00
박정,김건,198.00
박정,김교흥,198.00
박정,김기웅,198.00
박정,김기표,198.00
박정,김기현,198.00
박정,김남근,198.00
박정,김남희,198.00
박정,김대식,198.00
박정,김도읍,198.00
박정,김동아,198.00
박정,김문수,198.00
박정,김미애,198.00
박정,김민석,198.00
박정,김민전,198.00
박정,김병기,198.00
박정,김병주,198.00
박정,김상욱,198.00
박정,김상훈,198.00
박정,김석기,198.00
박정,김선교,198.00
박정,김선민,198.00
박정,김성원,198.00
박정,김성환,198.00
박정,김성회,198.00
박정,김소희,198.00
박정,김승수,198.00
박정,김승원,198.00
박정,김영배,198.00
박정,김영진,198.00
박정,김영호,198.00
박정,김영환,198.00
박정,김예지,198.00
박정,김용만,198.00
박정,김용민,198.00
박정,김용태,198.00
박정,김우영,198.00
박정,김원이,198.00
박정,김위상,198.00
박정,김윤,198.00
박정,김윤덕,198.00
박정,김은혜,198.00
박정,김장겸,198.00
박정,김재섭,198.00
박정,김재원,198.00
박정,김정재,198.00
박정,김정호,198.00
박정,김종민,198.00
박정,김종양,198.00
박정,김주영,198.00
박정,김준혁,198.00
박정,김준형,198.00
박정,김태년,198.00
박정,김태선,198.00
박정,김태호,198.00
박정,김한규,198.00
박정,김현,198.00
박정,김현정,198.00
박정,김형동,198.00
박정,김희정,198.00
박정,나경원,198.00
박정,남인순,198.00
박정,노종면,198.00
박정,맹성규,198.00
박정,모경종,198.00
박정,문금주,198.00
박정,문대림,198.00
박정,문정복,198.00
박정,문진석,198.00
윤상현,강경숙,45.00
윤상현,강대식,45.00
윤상현,강득구,45.00
윤상현,강명구,45.00
윤상현,강민국,45.00
윤상현,강선영,45.00
윤상현,강선우,45.00
윤상현,강승규,45.00
윤상현,강유정,45.00
윤상현,강준현,45.00
윤상현,강훈식,45.00
윤상현,고동진,45.00
윤상현,고민정,45.00
윤상현,곽규택,45.00
윤상현,곽상언,45.00
윤상현,구자근,45.00
윤상현,권성동,45.00
윤상현,권영세,45.00
윤상현,권영진,45.00
윤상현,권칠승,45.00
윤상현,권향엽,45.00
윤상현,김건,45.00
윤상현,김교흥,45.00
윤상현,김기웅,45.00
윤상현,김기표,45.00
윤상현,김기현,45.00
